,dim_1,dim_2,label:class
sample_556,2.3553701178719155,-5.959110076686359,2
sample_557,-5.0985403253719905,1.451204903652536,1
sample_558,0.21761897912261183,-3.2461995037771083,3
sample_559,3.4233027387343427,-4.515120995863833,2
sample_560,-1.7040944226442991,-1.0281946271988682,8
sample_561,-3.024251196518746,4.93238545195115,7
sample_562,0.36361222388727066,-3.406169316004794,3
sample_563,-1.217891380707586,4.226599221082936,7
sample_564,2.310644350811463,-6.012046669394674,2
sample_565,0.7541822656437548,5.925503467646222,4
sample_566,-2.501413296681855,-5.265581390077082,6
sample_567,0.12816649521767043,4.918834990231881,9
sample_568,-2.983318991980491,5.6477237343830575,7
sample_569,2.3132729581567086,-5.172795806308911,2
sample_570,-0.284501934508593,7.18952301115286,4
sample_571,2.8572550862180472,-4.737171424807326,2
sample_572,-1.302078465634298,-0.8084415563927764,8
sample_573,-5.373680427879752,1.2930466777476999,1
sample_574,-5.898201627744294,-1.581061671185497,1
sample_575,0.09156295325958541,-2.0353596866777437,3
sample_576,-1.7549464596897837,-0.8351720859253102,8
sample_577,0.4425036921093602,4.4960153885953575,4
sample_578,1.0054884721914703,-7.490513335091834,0
sample_579,-3.1668023888240393,-5.031393562430818,6
sample_580,2.534501981575558,0.6869854338997958,5
sample_581,0.21578728105691192,4.8966660722949555,9
sample_582,0.18498099651672134,-3.248198908104394,3
sample_583,-0.5727867662990689,-6.761810180231731,0
sample_584,-2.1165294330066287,6.503794165141605,9
sample_585,2.2161360469639964,-5.082053000203342,2
sample_586,0.0570900180130144,7.20670996863024,4
sample_587,-3.1318701971493863,5.497299659718361,7
sample_588,-6.045475454465315,-2.2549562620245376,1
sample_589,-5.146362743994838,0.038345789872980963,2
sample_590,-1.3822561519258227,6.6964707873474865,9
sample_591,-0.3538445692269555,5.546399113872131,4
sample_592,2.1952172410444035,-5.957304714318354,2
sample_593,-3.09078833696787,-6.605009258761451,6
sample_594,-6.066492730709765,-2.1002926101730814,1
sample_595,0.18657032350787497,-1.1224697474887362,8
sample_596,-1.8144787991654432,6.606016721773516,9
sample_597,-0.5957286404426261,-7.876586326718602,0
sample_598,-2.3912970985163007,-4.706762337196292,6
sample_599,-2.72423811012654,-5.420872531424259,6
sample_600,-2.827006519476177,5.836535554253105,7
sample_601,-0.6409411073998634,5.169726744615402,9
sample_602,-1.9013811588622516,6.641387276234804,9
sample_603,1.1368971155748653,-2.0732007684123026,8
sample_604,1.0545054815548653,-6.882961599466209,0
sample_605,-5.70672741599852,0.2757124950772924,1
sample_606,-0.6652560334167305,7.385942565792126,4
sample_607,2.088358620090457,4.713602478057927,4
sample_608,-2.353853645333496,-4.748276811315904,6
sample_609,0.09388675031150955,4.028089310742121,7
sample_610,-5.949794979621037,-1.6991449162728602,1
sample_611,1.3394736957926454,4.3127609663504805,5
sample_612,-3.3258669781739263,5.5869880851106455,7
sample_613,-0.5334717563765712,-7.155271833719585,0
sample_614,0.1511966402203489,-2.7374391936045543,3
sample_615,3.130009476896352,0.6969232869471556,5
sample_616,-1.4291670200755495,-0.5236029841563574,8
sample_617,1.4667473822317239,5.206883809933903,4
sample_618,-2.8778534100877033,5.788270368054261,7
sample_619,-5.530596275591374,2.2471036459553204,1
sample_620,2.525587465741865,-6.008412069977213,2
sample_621,1.91114331967563,-1.6641398549421365,5
sample_622,-1.290613029383137,6.3632957277661175,9
sample_623,2.046223222797843,-1.457098049217486,5
sample_624,-2.408955936375832,-4.702365964694699,6
sample_625,-2.3630702561173447,4.563405142209135,7
sample_626,1.7851866900477213,0.052468253261965116,5
sample_627,-0.5810747101163628,6.150745946823284,9
sample_628,-0.4987141415585481,-0.2114093594647087,8
sample_629,0.47069544075525543,-0.8354141493820965,8
sample_630,0.10255119730760051,-2.6889731068836755,3
sample_631,-3.335834983896764,-4.523518754693589,6
sample_632,-2.001058527035253,6.601700676531056,9
sample_633,-1.2831786140713035,4.545966972180282,7
sample_634,0.9583960289640827,-6.6739369557844235,0
sample_635,-2.5062107049754543,4.360942219750229,7
sample_636,2.5472078084090537,-6.038536777673457,5
sample_637,-2.359369287160386,4.816099785389949,7
sample_638,-6.056435150270981,-2.128892904099168,1
sample_639,-5.303631871682476,2.1118972579950266,1
sample_640,0.5793085840483694,-6.98857272577974,0
sample_641,-0.7636466608223628,4.085078015590616,7
sample_642,-1.970114663696394,6.510831150193704,9
sample_643,2.4464659708146037,-5.586253672782754,2
sample_644,0.4107796711610358,-2.9135180266005403,3
sample_645,-5.989152862319463,-0.5345577441811507,7
sample_646,0.3899418273270712,-2.3969502752745857,3
sample_647,2.3687307353074045,-3.876957346551105,2
sample_648,-0.5494687310832121,7.343799810198148,4
sample_649,-6.202491881729006,-0.08025755694759538,1
sample_650,-2.4008787089195645,-4.69505844959249,6
sample_651,2.7447881756875665,-4.040234875396598,2
sample_652,-2.8002599205153014,5.850545980855495,7
sample_653,1.4409125364842303,-0.7028537475595121,5
sample_654,2.440721807339489,0.3730549944021772,5
sample_655,-2.08255825667853,4.312545463105309,7
sample_656,-0.1623400160933986,7.273165273323616,4
sample_657,0.1484962661312062,-6.378527981761601,0
sample_658,2.4318922573796606,-5.821917004589532,2
sample_659,-2.7727316073660924,-6.64061048531285,6
sample_660,-0.33433184696365614,-2.8325393081551815,3
sample_661,-3.337733790487444,-5.0072439181552975,6
sample_662,-0.7785947835238459,7.263599238134356,4
sample_663,-0.10241388564788043,-6.849057524351905,0
sample_664,-0.10892511103689642,7.272867485601487,4
sample_665,3.1037818558592627,-4.518615872687614,2
sample_666,-2.1162647052305297,-4.825153191021707,6
sample_667,0.17749143151159097,-6.354255756356513,0
sample_668,1.1324443006388005,-6.8991950665248485,0
sample_669,-0.5890705025122106,-7.181590668969135,0
sample_670,0.6369188808823534,-6.995344706760364,0
sample_671,2.158958985733061,-2.481272968405036,3
sample_672,-5.717246840702918,-1.5016429547833368,1
sample_673,-2.7837345236590485,-4.633271801073288,6
sample_674,2.7350373967212973,-5.899420917072405,2
sample_675,-6.178288135444072,0.3632398909429624,2
sample_676,0.8604905204460372,-2.9871205549500375,3
sample_677,-5.722787330986898,0.5251767504690955,1
sample_678,0.6320663779543069,6.624972904151936,4
sample_679,-5.288703979826057,1.5676609278346574,1
sample_680,2.0565759869236255,-1.1220577051362186,5
sample_681,0.08847129972715916,6.8098623903487585,4
sample_682,-2.4841864580049395,-5.633750057883953,6
sample_683,1.469727541830077,4.603874988702994,4
sample_684,-2.7260858273570276,5.638228607186863,7
sample_685,2.3840734030126836,-5.271950829870298,2
sample_686,-1.6553352564481876,-0.9200860874987465,8
sample_687,-0.8711800873407844,3.8577527767412567,7
sample_688,-0.28884145746829004,5.79266192277019,9
sample_689,2.8020487166425867,-4.041641316372442,2
sample_690,0.7015937695743929,-6.942755822994474,0
sample_691,1.5934224910788672,-0.9462604730729215,5
sample_692,-5.748460947875174,-1.5391897212317514,1
sample_693,1.1777170370557504,5.271719633509631,4
sample_694,3.1057309586695694,-5.416022685669201,2
sample_695,0.2518073432268318,-0.6329023764487961,8
sample_696,0.39845655461285434,-3.2396804493881213,3
sample_697,2.233547462067438,-4.095017699034124,2
sample_698,0.3153403056885834,6.93717637559398,4
sample_699,-5.984918110536504,-1.0133104381082636,1
sample_700,2.114269682183417,-1.2623307311703102,5
sample_701,0.02956676565553663,6.808058719610696,4
sample_702,-2.4332437651543195,-5.6442515703293,6
sample_703,-0.33511897674643776,-7.015263375001534,0
sample_704,-2.1450226048819907,5.605834606468364,7
sample_705,0.5404365022626074,-8.016123209936877,9
sample_706,-1.8885557504759887,-0.811519036743647,8
sample_707,1.8368078345750487,4.725756433240169,4
sample_708,-1.1004336518610376,6.0598005104337025,9
sample_709,0.21638735409514434,-0.7001385050638256,8
sample_710,0.674583235624532,-7.5700341221912995,0
sample_711,-5.675138910972876,1.6729927211421027,1
sample_712,-5.944312379648493,-2.077837479091851,1
sample_713,1.0003638157390462,-6.2107876269760345,0
sample_714,2.613842223318373,-5.955722643478788,2
sample_715,2.793738586835024,-4.405668084605071,2
sample_716,0.38862683198966036,-3.2760644079198133,3
sample_717,2.2554539945733425,-5.529452121942293,2
sample_718,0.2869261271614911,7.0409500397988944,4
sample_719,0.6429895789876027,4.602419580182126,4
sample_720,2.0823873712720418,-1.338235495480178,5
sample_721,-5.013885437833035,2.0560474092487526,8
sample_722,-2.3482109498929353,-5.074516942999696,6
sample_723,1.8923242035133925,-1.389388158263697,5
sample_724,-2.644524487731232,5.823298412302747,7
sample_725,-1.2304235355564181,4.036619272136172,7
sample_726,-1.7785200819689964,-0.8935098079308017,8
sample_727,0.37608781575701483,-0.7270551275495344,8
sample_728,-0.7320142884565006,5.9297344915603025,9
sample_729,-2.921604075782417,4.892803698810818,7
sample_730,0.4618443445957731,6.874355699273892,4
sample_731,-2.049888891078273,4.152763383566538,7
sample_732,0.3542271341183057,-3.264403305922684,3
sample_733,2.5346735682983232,-4.123501571333068,2
sample_734,0.8362806481106431,-7.468828800649447,0
sample_735,0.20232573014139038,-0.5247789239811135,8
sample_736,-2.3466868794421734,-4.964804843002029,6
sample_737,0.4540196510941038,-1.1585697220913993,8
sample_738,-2.4100460001904755,-4.827206503137121,6
sample_739,-5.1939908477054795,2.503561381267751,1
sample_740,-2.3875580598540083,-5.221011037798044,6
sample_741,-0.026748900033262787,-1.1352495744564925,8
sample_742,-0.3354898123219324,5.994722288308627,9
sample_743,0.9139803310376063,6.1127095631228086,4
sample_744,0.8295104369903785,-7.361009610503925,0
sample_745,-0.18527098882956966,4.972234151456008,9
sample_746,1.0584401159491776,-6.946610323652925,0
sample_747,-0.5065858458630502,5.282790532288135,4
sample_748,-6.044164261643323,-1.8971774134888382,1
sample_749,1.1392215774981096,-1.4873079637326974,5
sample_750,-0.40269919378745606,6.914234953382413,4
sample_751,-1.28682416619441,3.9597219076596506,7
sample_752,2.0825035510231795,-0.7503654370656531,5
sample_753,0.9499675146740159,-2.0215944584224737,3
sample_754,-2.70388269334954,5.89251675348861,7
sample_755,-0.7224650945829793,5.605000145074804,4
sample_756,-1.1739925826204283,6.590585151953742,9
sample_757,-0.15830948001256115,-0.32545285410299485,8
sample_758,2.1980101910092333,-0.7272609911234075,5
sample_759,-0.22516389089594482,-0.5035096257094441,8
sample_760,-2.352113763657643,-5.213270980546228,6
sample_761,1.5695466397674143,-1.6108958236167303,3
sample_762,-1.3368186634132648,-0.8391043657290317,8
sample_763,-3.2903050090139545,-6.2911283466709795,6
sample_764,0.03245445929742797,5.6639238443417455,9
sample_765,1.549363478500526,4.2455295182685395,9
sample_766,-6.02370061417694,-0.9718669205796782,1
sample_767,-0.41016229675823923,-0.7491639531933924,8
sample_768,0.7275077184872483,-2.942571574305886,3
sample_769,1.8058901143339974,-1.2091794473310669,5
sample_770,-1.5065336332584776,-0.7845181486613261,8
sample_771,-2.4116600092231053,-7.173373495905573,6
sample_772,2.0029528560277794,-0.41187138127913675,5
sample_773,-0.5503827143186968,6.289962649561289,9
sample_774,-2.2504741098642396,4.934395475933422,7
sample_775,2.2323840531402066,-5.981303873381289,2
sample_776,2.713673087370229,0.09058839978316864,5
sample_777,-0.06110779123760492,-6.041587326420025,0
sample_778,-1.3261768484325975,-0.760958045015641,8
sample_779,0.09054771961731148,5.5037223255276615,5
sample_780,-6.230404966965168,-1.6753484415760787,1
sample_781,-5.532029900657596,2.223011443518207,1
sample_782,0.8391351205908738,-7.241614450859174,0
sample_783,0.06002401516946666,5.724862101536342,9
sample_784,-6.1580808336532264,-1.6355565317774796,1
sample_785,-0.8264162426404609,-1.2016358472684254,8
sample_786,-2.4847997326242193,-4.723992700849297,6
sample_787,-1.1112170750200945,4.051182471911921,7
sample_788,0.6652198212120667,-7.448323975691186,0
sample_789,0.04896177860377608,-5.639120926626132,9
sample_790,0.6840071677296222,-3.109966839927001,3
sample_791,0.1050006713985017,-7.817118022901214,0
sample_792,-1.5566257155534755,-0.826567031773801,8
sample_793,1.023214768689105,-1.35809200649683,8
sample_794,-0.5851340279422828,5.957202193471719,9
sample_795,-2.5215141551675715,-4.507961425173839,6
sample_796,-3.026063324328073,5.484239963576244,7
sample_797,-0.8896202868234226,-0.7453860699324542,8
sample_798,0.08896173795178297,6.797282959560089,4
sample_799,-1.7074110663614046,4.029978836412485,7
sample_800,2.087866371812694,-0.9360754990078504,5
sample_801,0.3118297729831963,5.420905903878223,9
sample_802,3.1029988904801615,-5.504323044690491,2
sample_803,-3.1645663795681123,-5.821026328496721,6
sample_804,-2.997410345328165,5.627318187632587,7
sample_805,1.9019081119355883,5.005282241053226,4
sample_806,1.9523213331621405,-0.9154238737365308,5
sample_807,0.20741510188434026,5.251634499184906,9
sample_808,3.1319654636627563,-5.317770284461118,2
sample_809,0.4122512263351762,-1.5507284204441083,3
sample_810,-6.161813090961328,-1.0240438290215974,1
sample_811,-3.334371527468232,-5.931224332198464,6
sample_812,0.34216122793453224,-3.2528521750279715,3
sample_813,0.4184954694963216,4.679455669965836,9
sample_814,3.1505893470094914,-5.453004717567155,2
sample_815,2.4683683601525366,-4.247108064345795,2
sample_816,2.0383797818353733,-1.2648745120550757,5
sample_817,-3.103406571137149,-5.01214475792251,6
sample_818,-1.5070676482271246,-1.0445590739507344,8
sample_819,-0.08306842812078169,-7.147295235995401,0
sample_820,-2.4838153588454386,5.018268053566495,7
sample_821,-0.23418147565616038,3.8034139093743047,7
sample_822,-5.918455284933779,-2.278572604400288,1
sample_823,-1.3574325816093644,6.065048800669451,9
sample_824,-1.495215120839738,-0.8538768803424096,8
sample_825,-1.4901875695214637,3.8176238219125254,7
sample_826,1.08616103803912,-6.886374799475166,0
sample_827,1.9711911841979353,4.30836849323379,9
sample_828,-1.121557805967533,6.420658572982471,9
sample_829,2.2447561029351935,4.837542273309014,4
sample_830,-2.379106948915087,-4.824047507721629,6
sample_831,2.5399313418725287,-3.962327225875493,2
sample_832,-1.3219780966901777,-0.8198821761610628,8
sample_833,0.9759103392884172,-2.023793960839362,5
sample_834,-6.05729426933396,-1.0987605390803599,1
sample_835,0.44647252712293684,5.764638478887398,4
sample_836,-6.267172334153233,-1.3727995804229443,1
sample_837,1.5923854791250673,-1.46080557557939,5
sample_838,2.0949037925736453,-1.1520459683919804,5
sample_839,-5.556633222937718,1.0431474381918107,1
sample_840,-2.87440730617147,5.39834129637327,7
sample_841,0.449048875146387,-2.1473014502529377,3
sample_842,-2.546030663592857,-5.000043465011708,6
sample_843,1.4991626846688144,4.760754113829268,4
sample_844,0.19915702645315292,-3.3077569144595897,3
sample_845,0.9474066476165697,-6.590872868811352,2
sample_846,2.0811945935915523,-0.9089788913176782,5
sample_847,-2.5106859694417745,-5.505656774038062,6
sample_848,0.34420766415508264,7.056387390009372,4
sample_849,1.9720417198807991,4.705896119313314,4
sample_850,0.7197222186782658,-6.532922921750131,0
sample_851,-2.708180562352531,-5.498775054337626,4
sample_852,0.5928427654782059,6.837617131985717,4
sample_853,-3.103816535085085,-4.408704376069967,6
sample_854,-2.6688851778424922,5.601757636418774,7
sample_855,0.15412887573133033,5.372853831538229,2
sample_856,0.3981580505868234,6.899875434996181,4
sample_857,0.23187364277695052,-2.074036826384199,3
sample_858,0.4848279943552866,-3.3231677847022714,3
sample_859,-0.9516377284935154,-0.5263177645171073,8
sample_860,0.989016609088071,-7.043593616578425,0
sample_861,0.4245939021801776,-6.935589029073047,0
sample_862,0.36010851896588875,-3.1591331352658725,3
sample_863,2.819219939251827,-4.473054222048854,2
sample_864,3.2905300050052,-5.309069355976275,2
sample_865,-1.9587656481752929,5.448056604570445,9
sample_866,-1.5435749433353436,-0.8997874643415724,8
sample_867,1.8815785265871696,-4.184034873199707,2
sample_868,0.4180407513558888,-3.183757155181291,3
sample_869,-1.974681289095048,4.407271734316298,7
sample_870,0.7334480640128573,-6.6120047393479995,0
sample_871,-4.959059282215136,2.6740712569276166,1
sample_872,-6.220010024894277,-1.4676535626242646,1
sample_873,-0.6792735617603487,-8.036999873718786,0
sample_874,2.267096242441661,-5.691816566143589,2
sample_875,1.1910019150677342,-2.5616280424440516,3
sample_876,1.375855189234292,-1.897308809847546,3
sample_877,0.20928478410836593,-0.6836780698942976,8
sample_878,1.1479634033171768,5.824602674960111,4
sample_879,0.05667830119955145,-1.9268468134851409,3
